config,metric,kind,n,mean,median,stdev,min,max,ci95_low,ci95_high,wilson_low,wilson_high,cohens_d,cohens_h,cliffs_delta,mann_whitney_U,p_value,significant,effect_size_interpretation,undefined_reason
remove_HC+RV,revocation_compliance,proportional,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017553615486732756,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_HC+RV,hash_chain_integrity,proportional,71,0.014084507042253521,0.0,0.11783944035691205,0.0,1.0,0.0,0.04225352112676056,0.002490603270544213,0.07556050520249005,,-2.9037,-0.9859,35.5,0.0,True,Cohen's h=-2.9037 (large); Cliff's delta=-0.9859 (large),
remove_HC+RV,blind_runtime_detection,composite,300,0.7233518199346824,0.7243098466607123,0.02770737471356742,0.6265343969856643,0.7836839610978323,0.6684087493283071,0.7756504524886878,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+RV,predicate_coverage,composite,300,0.6746666666666641,0.7,0.06651983831075424,0.5,0.7,0.5,0.7,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+RV,runtime_integrity_score,composite,300,0.32840539651619466,0.3333333333333333,0.011943197632307705,0.26709890668700736,0.3427230046948357,0.29843093649617,0.34037558685446007,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-281.4093587521226 (large); Cliff's delta=-1.0 (large),
remove_HC+RV,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,
remove_EQ+LG,latency_ms,distributional,4500,1.2419900864444466,1.226,0.2614678762836857,0.083,14.805083,1.2354783807944443,1.2504444136388888,,,-1.3744,,-0.9288,721185.0,0.0,True,Cohen's d=-1.3744 (large); Cliff's delta=-0.9288 (large),
remove_EQ+LG,runtime_overhead_ms,distributional,4500,0.0014787108888889018,0.001292,0.0017991791437496308,0.001041,0.113792,0.0014400175166666665,0.001540031572222222,,,0.0532,,-0.1395,8712342.5,0.0,True,Cohen's d=0.0532 (negligible); Cliff's delta=-0.1395 (negligible),
remove_EQ+LG,throughput_dec_per_s,distributional,4500,818.5506925603846,815.6606851549756,205.8294082989532,67.54436972761314,12048.192771084337,813.4922330924511,825.5439266512323,,,1.0596,,0.9288,721185.0,0.0,True,Cohen's d=1.0596 (large); Cliff's delta=0.9288 (large),
remove_EQ+LG,blind_decision_accuracy,proportional,4500,0.956,1.0,0.20509509989270833,0.0,1.0,0.9502222222222222,0.962,0.9496086568735477,0.9616134715080781,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,undetected_risk_rate,proportional,79,0.5189873417721519,1.0,0.49963935078457095,0.0,1.0,0.4050632911392405,0.6329113924050633,0.4105110559940594,0.6257026954621209,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,benign_flag_rate,proportional,4421,0.035512327527708665,0.0,0.18507080299516024,0.0,1.0,0.030536077810450125,0.040940963582899795,0.030447665585278238,0.041383486282794577,,0.0,0.0,9772620.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,blind_risk_detection_recall,proportional,79,0.4810126582278481,0.0,0.49963935078457095,0.0,1.0,0.3670886075949367,0.5949367088607594,0.37429730453787924,0.5894889440059407,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+LG,evidence_completeness,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+LG,predicate_pass_rate,proportional,45000,0.9954666666666667,1.0,0.06717724482458493,0.0,1.0,0.9948444444444444,0.9960444444444444,0.9948022869395206,0.9960464618456797,,0.0,0.0,1012500000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,revocation_compliance,proportional,215,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9824463845132672,1.0,,0.0,0.0,23112.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"runtime_ledger disabled: no ledger blocks exist, so there are no chain links to verify"
remove_EQ+LG,blind_runtime_detection,composite,300,0.7233518199346824,0.7243098466607123,0.02770737471356742,0.6265343969856643,0.7836839610978323,0.6684087493283071,0.7756504524886878,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,predicate_coverage,composite,300,0.6746666666666641,0.7,0.06651983831075424,0.5,0.7,0.5,0.7,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+LG,runtime_integrity_score,composite,300,0.32587800997472255,0.3333333333333333,0.011604534527846806,0.26709890668700736,0.3333333333333333,0.2960790530543225,0.3333333333333333,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=None (large); Cliff's delta=-1.0 (large),
remove_EQ+LG,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,runtime_ledger disabled: there is no ledger to verify
remove_EQ+HC,latency_ms,distributional,4500,1.2301251780000022,1.231625,0.10912792452807385,0.085375,3.654584,1.2271114960277778,1.2332655325611113,,,-2.4403,,-0.9417,590506.5,0.0,True,Cohen's d=-2.4403 (large); Cliff's delta=-0.9417 (large),
remove_EQ+HC,runtime_overhead_ms,distributional,4500,0.0014243417777777658,0.001292,0.0006512691159652612,0.001083,0.025417,0.0014065014222222224,0.001444974011111111,,,0.0274,,-0.1501,8605176.5,0.0,True,Cohen's d=0.0274 (negligible); Cliff's delta=-0.1501 (small),
remove_EQ+HC,throughput_dec_per_s,distributional,4500,822.0741945410451,811.9354511316351,207.61031408701834,273.62895475928315,11713.03074670571,817.077017160216,829.1518595172502,,,1.0743,,0.9417,590506.5,0.0,True,Cohen's d=1.0743 (large); Cliff's delta=0.9417 (large),
remove_EQ+HC,blind_decision_accuracy,proportional,4500,0.956,1.0,0.20509509989270833,0.0,1.0,0.9502222222222222,0.962,0.9496086568735477,0.9616134715080781,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,undetected_risk_rate,proportional,79,0.5189873417721519,1.0,0.49963935078457095,0.0,1.0,0.4050632911392405,0.6329113924050633,0.4105110559940594,0.6257026954621209,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,benign_flag_rate,proportional,4421,0.035512327527708665,0.0,0.18507080299516024,0.0,1.0,0.030536077810450125,0.040940963582899795,0.030447665585278238,0.041383486282794577,,0.0,0.0,9772620.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,blind_risk_detection_recall,proportional,79,0.4810126582278481,0.0,0.49963935078457095,0.0,1.0,0.3670886075949367,0.5949367088607594,0.37429730453787924,0.5894889440059407,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC,evidence_completeness,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC,predicate_pass_rate,proportional,45000,0.9954666666666667,1.0,0.06717724482458493,0.0,1.0,0.9948444444444444,0.9960444444444444,0.9948022869395206,0.9960464618456797,,0.0,0.0,1012500000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,revocation_compliance,proportional,215,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9824463845132672,1.0,,0.0,0.0,23112.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"evidence_quad disabled: no ERTuples are emitted, so the ledger has nothing to chain"
remove_EQ+HC,blind_runtime_detection,composite,300,0.7233518199346824,0.7243098466607123,0.02770737471356742,0.6265343969856643,0.7836839610978323,0.6684087493283071,0.7756504524886878,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,predicate_coverage,composite,300,0.6746666666666641,0.7,0.06651983831075424,0.5,0.7,0.5,0.7,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC,runtime_integrity_score,composite,300,0.32587800997472255,0.3333333333333333,0.011604534527846806,0.26709890668700736,0.3333333333333333,0.2960790530543225,0.3333333333333333,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=None (large); Cliff's delta=-1.0 (large),
remove_EQ+HC,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,evidence_quad disabled: the ledger has no evidence to chain (0 blocks)
remove_HC+LG,latency_ms,distributional,4500,1.5605615942222248,1.527792,0.18933900791692196,0.386459,5.690375,1.5551353805555554,1.5664072672500002,,,0.2041,,0.0851,9262970.5,0.0,True,Cohen's d=0.2041 (small); Cliff's delta=0.0851 (negligible),
remove_HC+LG,runtime_overhead_ms,distributional,4500,0.0014882395555555611,0.001375,0.0007132717321936073,0.001125,0.037333,0.0014694680777777777,0.0015108166944444441,,,0.1304,,0.121,8899442.0,0.0,True,Cohen's d=0.1304 (negligible); Cliff's delta=0.121 (negligible),
remove_HC+LG,throughput_dec_per_s,distributional,4500,647.8772739069392,654.5393613790359,69.0627471083209,175.7353425740834,2587.59661438859,645.9093735538686,649.9160797087476,,,-0.1669,,-0.0851,9262970.5,0.0,True,Cohen's d=-0.1669 (negligible); Cliff's delta=-0.0851 (negligible),
remove_HC+LG,blind_decision_accuracy,proportional,4500,0.956,1.0,0.20509509989270833,0.0,1.0,0.9502222222222222,0.962,0.9496086568735477,0.9616134715080781,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,undetected_risk_rate,proportional,79,0.5189873417721519,1.0,0.49963935078457095,0.0,1.0,0.4050632911392405,0.6329113924050633,0.4105110559940594,0.6257026954621209,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,benign_flag_rate,proportional,4421,0.035512327527708665,0.0,0.18507080299516024,0.0,1.0,0.030536077810450125,0.040940963582899795,0.030447665585278238,0.041383486282794577,,0.0,0.0,9772620.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,blind_risk_detection_recall,proportional,79,0.4810126582278481,0.0,0.49963935078457095,0.0,1.0,0.3670886075949367,0.5949367088607594,0.37429730453787924,0.5894889440059407,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_HC+LG,evidence_completeness,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,predicate_pass_rate,proportional,45000,0.9954666666666667,1.0,0.06717724482458493,0.0,1.0,0.9948444444444444,0.9960444444444444,0.9948022869395206,0.9960464618456797,,0.0,0.0,1012500000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,revocation_compliance,proportional,215,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9824463845132672,1.0,,0.0,0.0,23112.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"runtime_ledger disabled: no ledger blocks exist, so there are no chain links to verify"
remove_HC+LG,blind_runtime_detection,composite,300,0.7233518199346824,0.7243098466607123,0.02770737471356742,0.6265343969856643,0.7836839610978323,0.6684087493283071,0.7756504524886878,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,predicate_coverage,composite,300,0.6746666666666641,0.7,0.06651983831075424,0.5,0.7,0.5,0.7,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_HC+LG,runtime_integrity_score,composite,300,0.49254467664139007,0.5,0.011604534527846813,0.43376557335367405,0.5,0.4627457197209892,0.5,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=None (large); Cliff's delta=-1.0 (large),
remove_HC+LG,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,runtime_ledger disabled: there is no ledger to verify
remove_EQ+PE+RV,latency_ms,distributional,4500,0.05625243088888896,0.05575,0.01715062781414855,0.047417,1.082958,0.05586684274444445,0.05685247307777777,,,-15.4983,,-1.0,5.0,0.0,True,Cohen's d=-15.4983 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,runtime_overhead_ms,distributional,4500,0.0006356668888888697,0.000625,0.00011062878836345191,0.000541,0.006667,0.0006329929277777778,0.0006392443444444445,,,-2.1819,,-0.9983,16769.5,0.0,True,Cohen's d=-2.1819 (large); Cliff's delta=-0.9983 (large),
remove_EQ+PE+RV,throughput_dec_per_s,distributional,4500,18001.910673090057,17937.219730941702,1537.8737631415054,923.3968445683026,21089.482674989984,17958.657842006924,18048.105500614358,,,15.9361,,1.0,5.0,0.0,True,Cohen's d=15.9361 (large); Cliff's delta=1.0 (large),
remove_EQ+PE+RV,blind_decision_accuracy,proportional,4500,0.9824444444444445,1.0,0.13132919715239014,0.0,1.0,0.9786666666666667,0.9857833333333332,0.9781754796419792,0.9858904271399457,,0.1569,0.0264,9857250.0,0.0,True,Cohen's h=0.1569 (negligible); Cliff's delta=0.0264 (negligible),
remove_EQ+PE+RV,undetected_risk_rate,proportional,79,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9536287883460772,1.0,,1.5328,0.481,1619.5,0.0,True,Cohen's h=1.5328 (large); Cliff's delta=0.481 (large),
remove_EQ+PE+RV,benign_flag_rate,proportional,4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008681573919527388,,-0.3792,-0.0355,9425572.0,0.0,True,Cohen's h=-0.3792 (small); Cliff's delta=-0.0355 (negligible),
remove_EQ+PE+RV,blind_risk_detection_recall,proportional,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04637121165392266,,-1.5328,-0.481,1619.5,0.0,True,Cohen's h=-1.5328 (large); Cliff's delta=-0.481 (large),
remove_EQ+PE+RV,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+PE+RV,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,evidence_completeness,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,predicate_pass_rate,proportional,0,,,,,,,,,,,,,,,,,"predicate_engine disabled: no predicate is evaluated, so coverage is 0 and the pass rate is vacuously 1 (nothing can fail)"
remove_EQ+PE+RV,revocation_compliance,proportional,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.016786551005620237,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"evidence_quad disabled: no ERTuples are emitted, so the ledger has nothing to chain"
remove_EQ+PE+RV,blind_runtime_detection,composite,300,0.5,0.5,0.0,0.5,0.5,0.5,0.5,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-8.061096449722985 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,predicate_coverage,composite,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-10.142337741635655 (large); Cliff's delta=-1.0 (large),"predicate_engine disabled: no predicate is evaluated, so coverage is 0 and the pass rate is vacuously 1 (nothing can fail)"
remove_EQ+PE+RV,runtime_integrity_score,composite,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-85.53076163973925 (large); Cliff's delta=-1.0 (large),
remove_EQ+PE+RV,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,evidence_quad disabled: the ledger has no evidence to chain (0 blocks)
remove_EQ+HC+LG,latency_ms,distributional,4500,1.242473599999999,1.2303545,0.12428420160342718,0.078583,2.415417,1.2387264223833334,1.2458971384722222,,,-2.2106,,-0.9194,816321.5,0.0,True,Cohen's d=-2.2106 (large); Cliff's delta=-0.9194 (large),
remove_EQ+HC+LG,runtime_overhead_ms,distributional,4500,0.0013641071111111294,0.00125,0.0006159219164747075,0.001041,0.025542,0.0013473708000000001,0.0013841026722222224,,,-0.0799,,-0.3462,6619890.5,0.0,True,Cohen's d=-0.0799 (negligible); Cliff's delta=-0.3462 (medium),
remove_EQ+HC+LG,throughput_dec_per_s,distributional,4500,815.5231304760849,812.7738796238139,218.0446892032142,414.0071879927979,12725.398623111869,810.4491121303719,822.9351370942035,,,0.9852,,0.9194,816321.5,0.0,True,Cohen's d=0.9852 (large); Cliff's delta=0.9194 (large),
remove_EQ+HC+LG,blind_decision_accuracy,proportional,4500,0.956,1.0,0.20509509989270833,0.0,1.0,0.9502222222222222,0.962,0.9496086568735477,0.9616134715080781,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,undetected_risk_rate,proportional,79,0.5189873417721519,1.0,0.49963935078457095,0.0,1.0,0.4050632911392405,0.6329113924050633,0.4105110559940594,0.6257026954621209,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,benign_flag_rate,proportional,4421,0.035512327527708665,0.0,0.18507080299516024,0.0,1.0,0.030536077810450125,0.040940963582899795,0.030447665585278238,0.041383486282794577,,0.0,0.0,9772620.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,blind_risk_detection_recall,proportional,79,0.4810126582278481,0.0,0.49963935078457095,0.0,1.0,0.3670886075949367,0.5949367088607594,0.37429730453787924,0.5894889440059407,,0.0,0.0,3120.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG,evidence_completeness,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG,predicate_pass_rate,proportional,45000,0.9954666666666667,1.0,0.06717724482458493,0.0,1.0,0.9948444444444444,0.9960444444444444,0.9948022869395206,0.9960464618456797,,0.0,0.0,1012500000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,revocation_compliance,proportional,215,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9824463845132672,1.0,,0.0,0.0,23112.5,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"runtime_ledger disabled: no ledger blocks exist, so there are no chain links to verify"
remove_EQ+HC+LG,blind_runtime_detection,composite,300,0.7233518199346824,0.7243098466607123,0.02770737471356742,0.6265343969856643,0.7836839610978323,0.6684087493283071,0.7756504524886878,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,predicate_coverage,composite,300,0.6746666666666641,0.7,0.06651983831075424,0.5,0.7,0.5,0.7,,,,,0.0,45000.0,1.0,False,standardized bootstrap effect=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG,runtime_integrity_score,composite,300,0.32587800997472255,0.3333333333333333,0.011604534527846806,0.26709890668700736,0.3333333333333333,0.2960790530543225,0.3333333333333333,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=None (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,runtime_ledger disabled: there is no ledger to verify
remove_EQ+HC+LG+PE+RV,latency_ms,distributional,4500,0.05705253422222233,0.056584,0.010191909424721049,0.048958,0.544958,0.05678879286111111,0.05738295422222221,,,-15.5724,,-1.0,3.0,0.0,True,Cohen's d=-15.5724 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,runtime_overhead_ms,distributional,4500,0.0006531706666666468,0.000666,0.00014105934049028995,0.000583,0.007791,0.0006498654722222223,0.0006582785888888889,,,-2.1007,,-0.9991,8996.0,0.0,True,Cohen's d=-2.1007 (large); Cliff's delta=-0.9991 (large),
remove_EQ+HC+LG+PE+RV,throughput_dec_per_s,distributional,4500,17698.425068694974,17672.840378905697,1449.8787429957783,1835.0037984578626,20425.670983291802,17655.265873438086,17742.377444341484,,,16.606,,1.0,3.0,0.0,True,Cohen's d=16.606 (large); Cliff's delta=1.0 (large),
remove_EQ+HC+LG+PE+RV,blind_decision_accuracy,proportional,4500,0.9824444444444445,1.0,0.13132919715239014,0.0,1.0,0.9786666666666667,0.9857833333333332,0.9781754796419792,0.9858904271399457,,0.1569,0.0264,9857250.0,0.0,True,Cohen's h=0.1569 (negligible); Cliff's delta=0.0264 (negligible),
remove_EQ+HC+LG+PE+RV,undetected_risk_rate,proportional,79,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9536287883460772,1.0,,1.5328,0.481,1619.5,0.0,True,Cohen's h=1.5328 (large); Cliff's delta=0.481 (large),
remove_EQ+HC+LG+PE+RV,benign_flag_rate,proportional,4421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008681573919527388,,-0.3792,-0.0355,9425572.0,0.0,True,Cohen's h=-0.3792 (small); Cliff's delta=-0.0355 (negligible),
remove_EQ+HC+LG+PE+RV,blind_risk_detection_recall,proportional,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04637121165392266,,-1.5328,-0.481,1619.5,0.0,True,Cohen's h=-1.5328 (large); Cliff's delta=-0.481 (large),
remove_EQ+HC+LG+PE+RV,replay_determinism,proportional,4500,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.999147070593888,0.9999999999999999,,0.0,0.0,10125000.0,1.0,False,Cohen's h=0.0 (negligible); Cliff's delta=0.0 (negligible),
remove_EQ+HC+LG+PE+RV,replay_integrity,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,evidence_completeness,proportional,4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529294061119083,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,predicate_pass_rate,proportional,0,,,,,,,,,,,,,,,,,"predicate_engine disabled: no predicate is evaluated, so coverage is 0 and the pass rate is vacuously 1 (nothing can fail)"
remove_EQ+HC+LG+PE+RV,revocation_compliance,proportional,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.016786551005620237,,-3.1416,-1.0,0.0,0.0,True,Cohen's h=-3.1416 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,hash_chain_integrity,proportional,0,,,,,,,,,,,,,,,,,"runtime_ledger disabled: no ledger blocks exist, so there are no chain links to verify"
remove_EQ+HC+LG+PE+RV,blind_runtime_detection,composite,300,0.5,0.5,0.0,0.5,0.5,0.5,0.5,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-8.061096449722985 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,predicate_coverage,composite,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-10.142337741635655 (large); Cliff's delta=-1.0 (large),"predicate_engine disabled: no predicate is evaluated, so coverage is 0 and the pass rate is vacuously 1 (nothing can fail)"
remove_EQ+HC+LG+PE+RV,runtime_integrity_score,composite,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-1.0,0.0,0.0,True,standardized bootstrap effect=-85.53076163973925 (large); Cliff's delta=-1.0 (large),
remove_EQ+HC+LG+PE+RV,ledger_integrity,deterministic,,,,,,,,,,,,,,,,,,runtime_ledger disabled: there is no ledger to verify
